Case,Nodes,Edges,ParkingLots,Source,Destination,Alpha,Wmax,Cmax,WeightW,FeasibleParking,runtime_ms,ParkingNode,ParkingSpotIndex,ParkingSpotId,SpotClass,drive_time_hr,internal_drive_time_hr,internal_walk_time_hr,external_walk_distance_km,external_walk_time_hr,walk_distance_km,walk_time_hr,parking_cost,objective,DrivePath,WalkPath
N40_PS_parking_cost_125_250_I1,40,184,2,29,40,0.9,0.5,20.5,0.9,True,3183.228,39,1,39_S001,near,0.026999999999999996,0.00149,0.002788,0.12,0.024,0.12,0.026788,15.39,0.8776680561138134,29->33->26->20->18->15->14->5->1->21->23->36->31->39,39->40
N40_PS_parking_cost_150_300_I1,40,184,2,29,40,0.9,0.5,20.5,0.9,True,2986.641,39,1,39_S001,near,0.026999999999999996,0.00149,0.002788,0.12,0.024,0.12,0.026788,17.97,0.8846364712954319,29->33->26->20->18->15->14->5->1->21->23->36->31->39,39->40
N40_PS_parking_cost_80_205_I1,40,184,2,29,40,0.9,0.5,20.5,0.9,True,3336.67,39,1,39_S001,near,0.026999999999999996,0.00149,0.002788,0.12,0.024,0.12,0.026788,19.67,0.8843832455748402,29->33->26->20->18->15->14->5->1->21->23->36->31->39,39->40
N40_PS_parking_supply_P10_I1,40,188,4,29,40,0.9,0.5,20.5,0.9,True,3286.563,39,1,39_S001,near,0.026999999999999996,0.00149,0.002788,0.12,0.024,0.12,0.026788,19.67,0.6521220434698174,29->33->26->20->18->15->14->5->1->21->23->36->31->39,39->40
N40_PS_parking_supply_P15_I1,40,192,6,29,40,0.9,0.5,20.5,0.9,True,3586.397,39,1,39_S001,near,0.026999999999999996,0.00149,0.002788,0.12,0.024,0.12,0.026788,19.67,0.5317294777629147,29->33->26->20->18->15->14->5->1->21->23->36->31->39,39->40
N40_PS_parking_supply_P20_I1,40,196,8,29,40,0.9,0.5,20.5,0.9,True,3960.475,39,1,39_S001,near,0.026999999999999996,0.00149,0.002788,0.12,0.024,0.12,0.026788,19.67,0.5112609064060771,29->33->26->20->18->15->14->5->1->21->23->36->31->39,39->40
N40_PS_parking_supply_P5_I1,40,184,2,29,40,0.9,0.5,20.5,0.9,True,2969.346,39,1,39_S001,near,0.026999999999999996,0.00149,0.002788,0.12,0.024,0.12,0.026788,19.67,0.8843832455748402,29->33->26->20->18->15->14->5->1->21->23->36->31->39,39->40
N40_PS_spot_availability_A10_I1,40,184,2,29,40,0.9,0.5,20.5,0.9,True,2888.098,39,1,39_S001,near,0.026999999999999996,0.00149,0.002788,0.12,0.024,0.12,0.026788,19.67,0.9105526235693011,29->33->26->20->18->15->14->5->1->21->23->36->31->39,39->40
N40_PS_spot_availability_A20_I1,40,184,2,29,40,0.9,0.5,20.5,0.9,True,3019.146,39,6,39_S006,near,0.027200000000000002,0.003294,0.006823,0.12,0.024,0.12,0.030823,20.19,0.919999534253389,29->33->26->20->18->12->6->1->21->23->36->31->39,39->40
N40_PS_spot_availability_A30_I1,40,184,2,29,40,0.9,0.5,20.5,0.9,True,2970.479,39,2,39_S002,near,0.026999999999999996,0.001891,0.003635,0.12,0.024,0.12,0.027635,19.75,0.8536779918898231,29->33->26->20->18->15->14->5->1->21->23->36->31->39,39->40
N40_PS_spot_availability_A40_I1,40,184,2,29,40,0.9,0.5,20.5,0.9,True,3443.852,39,1,39_S001,near,0.026999999999999996,0.00149,0.002788,0.12,0.024,0.12,0.026788,19.67,0.8365712644165403,29->33->26->20->18->15->14->5->1->21->23->36->31->39,39->40
N40_PS_spots_per_lot_S1020_I1,40,184,2,29,40,0.9,0.5,20.5,0.9,True,3078.379,39,1,39_S001,near,0.026999999999999996,0.001962,0.00333,0.12,0.024,0.12,0.02733,20.15,0.9114309332088536,29->33->26->20->18->15->14->5->1->21->23->36->31->39,39->40
N40_PS_spots_per_lot_S2040_I1,40,184,2,29,40,0.9,0.5,20.5,0.9,True,3001.515,39,1,39_S001,near,0.026999999999999996,0.001512,0.002813,0.12,0.024,0.12,0.026813,19.69,0.8843577913595426,29->33->26->20->18->15->14->5->1->21->23->36->31->39,39->40
N40_PS_spots_per_lot_S4060_I1,40,184,2,29,40,0.9,0.5,20.5,0.9,True,3121.76,39,1,39_S001,near,0.026999999999999996,0.001099,0.002334,0.12,0.024,0.12,0.026334,19.18,0.8682780093618225,29->33->26->20->18->15->14->5->1->21->23->36->31->39,39->40
N40_PS_spots_per_lot_S6080_I1,40,184,2,29,40,0.9,0.5,20.5,0.9,True,3448.548,39,1,39_S001,near,0.026999999999999996,0.001,0.001816,0.12,0.024,0.12,0.025816,18.68,0.8707001476971641,29->33->26->20->18->15->14->5->1->21->23->36->31->39,39->40
N40_PS_traffic_high_I1,40,184,2,29,40,0.9,0.5,20.5,0.9,True,3136.698,39,1,39_S001,near,0.0717,0.00149,0.002788,0.12,0.024,0.12,0.026788,19.67,0.9245741107263256,29->33->26->20->18->17->16->13->1->21->23->36->25->37->39,39->40
