Case,Nodes,Edges,ParkingLots,Source,Destination,Alpha,Wmax,Cmax,WeightW,FeasibleParking,runtime_ms,ParkingNode,ParkingSpotIndex,ParkingSpotId,SpotClass,drive_time_hr,internal_drive_time_hr,internal_walk_time_hr,external_walk_distance_km,external_walk_time_hr,walk_distance_km,walk_time_hr,parking_cost,objective,DrivePath,WalkPath
N500_C9_I1,500,1760,25,476,500,0.9,0.5,15.0,0.9,True,48026.142,495,31,495_S001,near,0.13130000000000006,0.001573,0.003006,0.1408,0.0282,0.1408,0.031205999999999998,7.27,0.7943229291446849,476->463->467->362->373->361->356->350->365->353->348->346->349->334->337->331->329->324->321->314->309->298->296->289->284->266->262->259->254->235->233->232->230->229->217->228->210->206->209->201->198->196->193->190->183->178->174->168->164->163->162->155->169->153->272->246->243->242->241->239->238->205->108->110->105->96->107->92->90->61->51->43->42->41->40->56->44->91->21->1->5->2->3->4->8->12->24->19->20->26->33->27->34->54->53->89->98->121->85->111->100->119->114->122->123->125->133->134->181->143->146->156->187->195->211->212->224->231->202->260->265->263->275->288->290->293->306->317->358->363->379->384->394->407->396->397->401->406->398->399->403->413->440->454->449->455->460->461->462->471->482->495,495->500
N50_C10_I1,50,226,2,48,50,0.9,0.5,20.5,0.9,True,2993.091,49,1,49_S001,near,0.031,0.00153,0.002828,0.12,0.024,0.12,0.026828,16.39,0.7706528551793077,48->43->41->40->38->37->36->23->21->11->15->18->20->32->27->29->49,49->50
N50_C1_I1,50,226,2,48,50,0.9,0.5,20.5,0.9,True,3149.058,49,1,49_S001,near,0.031,0.00153,0.002828,0.12,0.024,0.12,0.026828,12.06,0.7705873339607213,48->43->41->40->38->37->36->23->21->11->15->18->20->32->27->29->49,49->50
N50_C2_I1,50,242,2,48,50,0.9,0.5,20.5,0.9,True,2744.396,49,1,49_S001,near,0.0267,0.00153,0.002828,0.12,0.024,0.12,0.026828,12.06,0.7575488052573894,48->47->35->21->27->29->49,49->50
N50_C3_I1,50,232,5,48,50,0.9,0.5,20.5,0.9,True,3855.309,49,1,49_S001,near,0.031,0.00153,0.002828,0.12,0.024,0.12,0.026828,12.06,0.59298989754976,48->43->41->40->38->37->36->23->21->11->15->18->20->32->27->29->49,49->50
N50_C4_I1,50,226,2,48,50,0.9,1.0,20.5,0.9,True,3307.038,49,1,49_S001,near,0.031100000000000003,0.001434,0.002348,0.12,0.024,0.12,0.026348,12.13,0.7766087514220076,48->43->41->40->38->37->36->23->21->11->15->18->20->26->45->27->29->49,49->50
N50_C5_I1,50,226,2,48,50,0.9,0.5,20.5,0.9,True,3307.945,49,1,49_S001,near,0.042800000000000005,0.00153,0.002828,0.12,0.024,0.12,0.026828,12.06,0.7954783106170543,48->42->41->40->39->38->37->25->23->21->9->10->11->15->18->20->26->45->49,49->50
N50_C6_I1,50,226,2,48,50,0.9,0.5,20.5,0.9,True,3509.138,49,1,49_S001,near,0.08040000000000001,0.00153,0.002828,0.12,0.024,0.12,0.026828,12.06,0.8509712360389489,48->47->42->41->40->38->37->36->23->21->1->2->7->11->15->18->20->26->32->27->49,49->50
N50_C7_I1,50,226,2,48,50,0.9,0.5,20.5,0.9,True,3193.959,49,1,49_S001,near,0.031,0.00153,0.002828,0.12,0.024,0.12,0.026828,12.06,0.7705873339607213,48->43->41->40->38->37->36->23->21->11->15->18->20->32->27->29->49,49->50
N50_C8_I1,50,226,2,48,50,0.1,0.5,20.5,0.1,True,3425.497,49,1,49_S001,near,0.031,0.00153,0.002828,0.12,0.024,0.12,0.026828,12.06,0.7705873339607213,48->43->41->40->38->37->36->23->21->11->15->18->20->32->27->29->49,49->50
N50_C9_I1,50,226,2,48,50,0.9,0.5,15.0,0.9,True,3081.163,49,1,49_S001,near,0.031,0.00153,0.002828,0.12,0.024,0.12,0.026828,12.06,0.7705873339607213,48->43->41->40->38->37->36->23->21->11->15->18->20->32->27->29->49,49->50
sumo_case,2055,5299,103,1824,283,0.5,0.5,20.41,0.5,True,136600.454,487,476,487_S001,near,0.21579999999999996,0.001421,0.00237,0.0655,0.0131,0.0655,0.015470000000000001,19.66,0.8682516352837062,1824->1969->193->2023->2008->2006->1233->157->155->1820->1972->497->496->495->2031->299->1096->865->866->2010->1979->1090->2009->206->207->540->468->208->1873->1997->1874->1258->893->1266->892->1711->1875->891->1277->1273->1275->1270->1267->1860->2014->1177->427->65->1313->1314->1312->2022->2013->1961->1172->1170->1962->636->802->1086->1087->800->168->1679->6->5->1365->915->487,487->283
