Case,Nodes,Edges,ParkingLots,Source,Destination,Alpha,Wmax,Cmax,WeightW,FeasibleParking,runtime_ms,ParkingNode,ParkingSpotIndex,ParkingSpotId,SpotClass,drive_time_hr,internal_drive_time_hr,internal_walk_time_hr,external_walk_distance_km,external_walk_time_hr,walk_distance_km,walk_time_hr,parking_cost,objective,DrivePath,WalkPath
N40_C2_I1,40,196,2,29,40,0.9,0.5,20.5,0.9,True,2247.109,39,1,39_S001,near,0.023,0.00149,0.002788,0.12,0.024,0.12,0.026788,19.67,0.8767088243321312,29->10->6->5->39,39->40
N40_C3_I1,40,188,4,29,40,0.9,0.5,20.5,0.9,True,3633.007,39,1,39_S001,near,0.026999999999999996,0.00149,0.002788,0.12,0.024,0.12,0.026788,19.67,0.6521220434698174,29->33->26->20->18->15->14->5->1->21->23->36->31->39,39->40
N40_C4_I1,40,184,2,29,40,0.9,1.0,20.5,0.9,True,3092.801,39,1,39_S001,near,0.026999999999999996,0.001394,0.002308,0.12,0.024,0.12,0.026308,19.73,0.8868450129516972,29->33->26->20->18->15->14->5->1->21->23->36->31->39,39->40
N40_C5_I1,40,184,2,29,40,0.9,0.5,20.5,0.9,True,3220.575,39,1,39_S001,near,0.0381,0.00149,0.002788,0.12,0.024,0.12,0.026788,19.67,0.9056994010721646,29->27->32->20->18->15->14->5->1->21->23->36->25->37->39,39->40
N40_C6_I1,40,184,2,29,40,0.9,0.5,20.5,0.9,True,3338.071,39,1,39_S001,near,0.0717,0.00149,0.002788,0.12,0.024,0.12,0.026788,19.67,0.9245741107263256,29->33->26->20->18->17->16->13->1->21->23->36->25->37->39,39->40
N40_C7_I1,40,184,2,29,40,0.9,0.5,20.5,0.9,True,2873.045,39,1,39_S001,near,0.026999999999999996,0.00149,0.002788,0.12,0.024,0.12,0.026788,19.67,0.8843832455748402,29->33->26->20->18->15->14->5->1->21->23->36->31->39,39->40
N40_C8_I1,40,184,2,29,40,0.1,0.5,20.5,0.1,True,3031.592,39,1,39_S001,near,0.026999999999999996,0.00149,0.002788,0.12,0.024,0.12,0.026788,19.67,0.8843832455748402,29->33->26->20->18->15->14->5->1->21->23->36->31->39,39->40
N40_C9_I1,40,184,2,29,40,0.9,0.5,15.0,0.9,True,2940.375,39,1,39_S001,near,0.027200000000000002,0.00149,0.002788,0.12,0.024,0.12,0.026788,12.63,0.946744044284328,29->33->26->20->18->12->6->1->21->23->36->31->39,39->40
N40_PS_edge_density_baseline_180_I1,40,184,2,29,40,0.9,0.5,20.5,0.9,True,3099.372,39,1,39_S001,near,0.026999999999999996,0.00149,0.002788,0.12,0.024,0.12,0.026788,19.67,0.8843832455748402,29->33->26->20->18->15->14->5->1->21->23->36->31->39,39->40
N40_PS_edge_density_dense_192_I1,40,196,2,29,40,0.9,0.5,20.5,0.9,True,2047.668,39,1,39_S001,near,0.0234,0.00149,0.002788,0.12,0.024,0.12,0.026788,19.67,0.8814608090959506,29->10->9->38->39,39->40
N40_PS_edge_density_denser_204_I1,40,208,2,29,40,0.9,0.5,20.5,0.9,True,2325.173,39,1,39_S001,near,0.023200000000000002,0.00149,0.002788,0.12,0.024,0.12,0.026788,19.67,0.8810665619593895,29->10->9->38->39,39->40
N40_PS_parking_budget_Cmax100_I1,40,184,2,29,40,0.9,0.5,10.0,0.9,True,3467.847,39,25,39_S025,mid,0.0274,0.006522,0.036589,0.12,0.024,0.12,0.060589000000000004,6.84,0.8365896534404822,29->27->32->20->18->15->14->5->1->21->23->36->31->39,39->40
N40_PS_parking_budget_Cmax150_I1,40,184,2,29,40,0.9,0.5,15.0,0.9,True,3222.353,39,17,39_S017,mid,0.026999999999999996,0.004822,0.025079,0.12,0.024,0.12,0.049079,9.87,0.7019136085190717,29->33->26->20->18->15->14->5->1->21->23->36->31->39,39->40
N40_PS_parking_budget_Cmax205_I1,40,184,2,29,40,0.9,0.5,20.5,0.9,True,3641.685,39,8,39_S008,near,0.0274,0.00295,0.01217,0.12,0.024,0.12,0.03617,18.7,0.7438487830868267,29->27->32->20->18->15->14->5->1->21->23->36->31->39,39->40
N40_PS_parking_budget_Cmax250_I1,40,184,2,29,40,0.9,0.5,25.0,0.9,True,3394.683,39,1,39_S001,near,0.0276,0.001401,0.002037,0.12,0.024,0.12,0.026037,19.79,0.7238790254216299,29->27->32->20->18->12->6->1->21->23->36->31->39,39->40
N40_PS_parking_cost_100_225_I1,40,184,2,29,40,0.9,0.5,20.5,0.9,True,3240.605,39,1,39_S001,near,0.026999999999999996,0.00149,0.002788,0.12,0.024,0.12,0.026788,9.54,0.8787203678853429,29->33->26->20->18->15->14->5->1->21->23->36->31->39,39->40
