x_value,x_label,method,alpha,driving_time_min,walking_time_min,parking_cost_usd,displayed_driving_component,displayed_walking_component,displayed_cost_component,displayed_total,objective_value
10.0,10.0,Optimization (Optimum),0.500000,3.302100,4.754640,7.340000,1.651050,2.377320,3.670000,7.698370,7.698370
15.0,15.0,Optimization (Optimum),0.500000,3.302100,4.153920,7.900000,1.651050,2.076960,3.950000,7.678010,7.678010
20.5,20.5,Optimization (Optimum),0.500000,3.302100,3.293820,8.710000,1.651050,1.646910,4.355000,7.652960,7.652960
25.0,25.0,Optimization (Optimum),0.500000,3.302100,2.603280,9.380000,1.651050,1.301640,4.690000,7.642690,7.642690
