x_value,x_label,method,alpha,driving_time_min,walking_time_min,parking_cost_usd,displayed_driving_component,displayed_walking_component,displayed_cost_component,displayed_total,objective_value
8.9,8.90,Optimization (Optimum),0.500000,1.620000,1.440000,8.900000,0.810000,0.720000,4.450000,5.980000,5.980000
8.9,8.90,Heuristic,0.500000,1.620000,1.440000,8.900000,0.810000,0.720000,4.450000,5.980000,5.980000
11.2,11.20,Optimization (Optimum),0.500000,1.602000,1.800000,11.200000,0.801000,0.900000,5.600000,7.301000,7.301000
11.2,11.20,Heuristic,0.500000,1.602000,1.800000,11.200000,0.801000,0.900000,5.600000,7.301000,7.301000
14.25,14.25,Optimization (Optimum),0.500000,1.560000,2.100000,14.250000,0.780000,1.050000,7.125000,8.955000,8.955000
14.25,14.25,Heuristic,0.500000,1.560000,2.100000,14.250000,0.780000,1.050000,7.125000,8.955000,8.955000
17.55,17.55,Optimization (Optimum),0.500000,1.500000,2.400000,17.550000,0.750000,1.200000,8.775000,10.725000,10.725000
17.55,17.55,Heuristic,0.500000,1.500000,2.400000,17.550000,0.750000,1.200000,8.775000,10.725000,10.725000
