Case,Nodes,Edges,ParkingLots,Source,Destination,Alpha,Wmax,Cmax,WeightW,FeasibleParking,runtime_ms,ParkingNode,ParkingSpotIndex,ParkingSpotId,SpotClass,drive_time_hr,internal_drive_time_hr,internal_walk_time_hr,external_walk_distance_km,external_walk_time_hr,walk_distance_km,walk_time_hr,parking_cost,objective,DrivePath,WalkPath
N1500_C3_I1,1500,4878,150,1492,1500,0.9,0.5,20.5,0.9,True,45783.689,1499,359,1499_S003,near,0.17000000000000007,0.00256,0.005178,0.12,0.024,0.12,0.029178000000000003,15.6,0.7525781841985525,1492->1490->1298->1290->1281->1274->1270->1279->1262->1257->1254->1234->1219->1206->1228->1203->1194->1197->1177->1170->1153->1152->1149->1142->1134->1130->1125->1117->1113->1129->1111->1099->1089->1075->1069->1065->1064->1063->1051->1042->1039->1050->1037->1036->1027->1006->988->981->969->929->924->917->912->907->904->903->896->892->905->888->885->878->877->874->865->857->856->851->813->810->812->805->786->762->761->757->755->741->725->715->711->723->705->696->691->697->689->687->681->674->667->659->657->636->609->599->592->588->576->574->586->568->575->564->560->549->547->545->543->540->538->561->548->542->534->539->526->525->527->508->501->476->469->463->467->450->436->430->415->408->393->387->372->371->362->373->356->350->353->348->346->344->334->337->331->329->324->321->309->298->296->289->284->266->262->259->254->235->233->232->230->229->217->228->210->206->209->201->198->196->193->190->183->178->174->168->164->163->162->155->169->153->117->115->79->57->52->51->74->62->59->55->37->31->25->36->46->35->23->21->1->5->6->10->11->15->24->19->28->22->30->34->54->53->89->49->85->111->119->114->122->123->125->133->134->181->143->146->156->166->158->173->185->197->204->202->260->263->275->288->290->293->306->317->358->363->379->384->394->407->396->397->401->406->398->403->413->440->449->455->460->468->471->482->497->517->518->537->546->551->553->555->562->569->570->573->593->600->602->615->628->637->642->658->668->694->700->713->721->734->745->748->749->753->763->765->764->766->783->784->791->815->816->821->826->830->839->842->849->852->860->864->866->867->870->880->882->889->887->893->894->910->933->944->946->948->976->978->985->991->995->1017->1024->1031->1071->1077->1079->1091->1100->1110->1120->1122->1139->1167->1168->1173->1175->1178->1192->1204->1182->1184->1193->1205->1210->1223->1229->1230->1241->1232->1237->1242->1244->1251->1269->1499,1499->1500
N2055_C10_I1,2055,5299,103,1824,283,0.9,0.5,20.5,0.9,True,19329.073,915,441,915_S001,near,0.17120000000000002,0.001625,0.003412,0.1965,0.0393,0.1965,0.042712,18.23,0.8329503381817636,1824->1969->193->2023->2008->2006->1233->157->2001->253->1232->1245->342->75->259->1847->1995->1844->1845->346->936->347->348->1996->1210->1115->343->1911->1800->344->959->1717->1243->1371->1909->897->500->1908->1687->135->1895->1517->1894->389->1893->386->1999->1900->1998->1935->1901->1981->1983->1902->1982->1903->194->1977->40->1904->2025->227->2011->270->501->1938->1958->1771->1957->1937->526->213->1956->471->1955->129->655->1954->1811->2027->1808->1253->1601->138->775->774->2->773->771->3->1427->60->1967->801->1723->1724->1728->151->1673->489->488->1677->1676->915,915->283
N2055_C1_I1,2055,5299,103,1824,283,0.9,0.5,20.5,0.9,True,24460.512,487,477,487_S002,near,0.1746,0.001904,0.00333,0.0655,0.0131,0.0655,0.01643,19.8,0.7370649993003358,1824->1969->193->2023->2008->2006->1233->157->2001->253->1232->1245->342->75->259->1847->1995->1844->1845->346->936->347->348->1996->1210->1115->343->1911->1800->344->959->1717->1243->1371->1909->897->500->1908->1687->135->1895->1517->1894->389->1893->386->1999->1900->1998->1935->1901->1981->1983->1902->1982->1903->194->1977->40->1904->2025->227->2011->270->501->1938->1958->1771->1957->1937->526->213->1956->471->1955->129->655->1954->1811->2027->1808->1253->1601->138->775->774->2->773->771->3->1427->60->1967->801->1723->1724->1728->151->1673->489->488->1677->1676->915->487,487->283
N2055_C2_I1,2055,5983,103,1824,283,0.9,0.5,20.5,0.9,True,31203.364,487,477,487_S002,near,0.16989999999999997,0.001904,0.00333,0.0655,0.0131,0.0655,0.01643,19.8,0.737283123593036,1824->1969->193->2023->2008->2006->1233->157->1844->1845->346->936->347->348->1988->928->899->52->683->220->1999->1900->1998->1150->87->112->176->672->677->674->676->1643->127->1879->764->501->1938->1958->1771->1957->1937->526->213->1956->471->1955->129->655->1954->1811->2027->1808->1253->772->1377->1726->1724->1728->151->1673->489->488->1677->1676->915->487,487->283
N2055_C3_I1,2055,5503,205,1824,283,0.9,0.5,20.5,0.9,True,34370.464,487,477,487_S002,near,0.1746,0.001904,0.00333,0.0655,0.0131,0.0655,0.01643,19.8,0.7370649993003358,1824->1969->193->2023->2008->2006->1233->157->2001->253->1232->1245->342->75->259->1847->1995->1844->1845->346->936->347->348->1996->1210->1115->343->1911->1800->344->959->1717->1243->1371->1909->897->500->1908->1687->135->1895->1517->1894->389->1893->386->1999->1900->1998->1935->1901->1981->1983->1902->1982->1903->194->1977->40->1904->2025->227->2011->270->501->1938->1958->1771->1957->1937->526->213->1956->471->1955->129->655->1954->1811->2027->1808->1253->1601->138->775->774->2->773->771->3->1427->60->1967->801->1723->1724->1728->151->1673->489->488->1677->1676->915->487,487->283
N2055_C4_I1,2055,5299,103,1824,283,0.9,1.0,20.5,0.9,True,28440.381,915,441,915_S001,near,0.17120000000000002,0.001467,0.002626,0.1965,0.0393,0.1965,0.041926000000000005,9.2,0.5828328158310754,1824->1969->193->2023->2008->2006->1233->157->2001->253->1232->1245->342->75->259->1847->1995->1844->1845->346->936->347->348->1996->1210->1115->343->1911->1800->344->959->1717->1243->1371->1909->897->500->1908->1687->135->1895->1517->1894->389->1893->386->1999->1900->1998->1935->1901->1981->1983->1902->1982->1903->194->1977->40->1904->2025->227->2011->270->501->1938->1958->1771->1957->1937->526->213->1956->471->1955->129->655->1954->1811->2027->1808->1253->1601->138->775->774->2->773->771->3->1427->60->1967->801->1723->1724->1728->151->1673->489->488->1677->1676->915,915->283
N2055_C5_I1,2055,5299,103,1824,283,0.9,0.5,20.5,0.9,True,20405.09,915,441,915_S001,near,0.21059999999999998,0.001625,0.003412,0.1965,0.0393,0.1965,0.042712,9.09,0.7875219618417442,1824->1969->193->2023->2008->2006->1233->157->2001->253->1232->1245->342->75->259->1847->1995->1846->567->1971->1211->933->22->1220->23->932->931->2032->212->24->2046->2041->25->479->652->1292->533->908->909->660->911->891->1876->657->1276->1274->1269->427->65->1313->637->1311->2013->1961->1172->1170->1962->636->802->803->804->1112->1087->800->168->1679->6->5->1365->915,915->283
N2055_C6_I1,2055,5299,103,1824,283,0.9,0.5,20.5,0.9,True,28375.019,915,441,915_S001,near,0.44499999999999995,0.001625,0.003412,0.1965,0.0393,0.1965,0.042712,9.09,0.8442511148201882,1824->1969->193->2023->2008->2006->1233->157->2001->253->1232->1245->342->75->259->1847->1995->1846->567->1971->1211->933->22->1220->23->1126->1123->1221->1125->1124->2032->212->24->2046->2041->2033->2034->920->948->1054->1156->633->1421->909->660->659->658->657->1276->1274->1269->427->65->1313->637->1311->2013->1961->1172->1170->1962->636->802->803->804->1112->1087->800->168->1679->6->5->1365->915,915->283
N2055_C7_I1,2055,5299,103,1824,283,0.9,0.5,20.5,0.9,True,27294.937,487,477,487_S002,near,0.1746,0.001904,0.00333,0.0655,0.0131,0.0655,0.01643,19.8,0.7370649993003358,1824->1969->193->2023->2008->2006->1233->157->2001->253->1232->1245->342->75->259->1847->1995->1844->1845->346->936->347->348->1996->1210->1115->343->1911->1800->344->959->1717->1243->1371->1909->897->500->1908->1687->135->1895->1517->1894->389->1893->386->1999->1900->1998->1935->1901->1981->1983->1902->1982->1903->194->1977->40->1904->2025->227->2011->270->501->1938->1958->1771->1957->1937->526->213->1956->471->1955->129->655->1954->1811->2027->1808->1253->1601->138->775->774->2->773->771->3->1427->60->1967->801->1723->1724->1728->151->1673->489->488->1677->1676->915->487,487->283
N2055_C8_I1,2055,5299,103,1824,283,0.1,0.5,20.5,0.1,True,23699.08,487,477,487_S002,near,0.1746,0.001904,0.00333,0.0655,0.0131,0.0655,0.01643,19.8,0.7370649993003358,1824->1969->193->2023->2008->2006->1233->157->2001->253->1232->1245->342->75->259->1847->1995->1844->1845->346->936->347->348->1996->1210->1115->343->1911->1800->344->959->1717->1243->1371->1909->897->500->1908->1687->135->1895->1517->1894->389->1893->386->1999->1900->1998->1935->1901->1981->1983->1902->1982->1903->194->1977->40->1904->2025->227->2011->270->501->1938->1958->1771->1957->1937->526->213->1956->471->1955->129->655->1954->1811->2027->1808->1253->1601->138->775->774->2->773->771->3->1427->60->1967->801->1723->1724->1728->151->1673->489->488->1677->1676->915->487,487->283
