Case,Nodes,Edges,ParkingLots,Source,Destination,Alpha,Wmax,Cmax,WeightW,FeasibleParking,runtime_ms,ParkingNode,ParkingSpotIndex,ParkingSpotId,SpotClass,drive_time_hr,internal_drive_time_hr,internal_walk_time_hr,external_walk_distance_km,external_walk_time_hr,walk_distance_km,walk_time_hr,parking_cost,objective,DrivePath,WalkPath
N2055_C5_I1,2055,5299,103,1824,283,0.9,0.5,20.5,0.9,True,702800.807,62,209,62_S001,near,0.23460000000000006,0.001962,0.005141,0.4142,0.0828,0.4142,0.08794099999999999,9.82,0.9938324440652149,1824->1969->193->2023->2008->2006->1233->157->2001->253->1232->1245->342->153->156->1244->1980->352->1996->1201->950->564->836->835->919->2035->2021->248->2037->2043->1158->223->1157->1156->633->1421->909->660->659->658->657->1851->1877->1975->1821->14->1295->1297->637->1311->2013->1961->1172->1170->1171->1168->1166->1169->1099->2040->1100->636->485->1645->90->799->1085->800->168->1679->6->5->62,62->283
